transaction_id,timestamp,amount,currency,sender_acc,receiver_acc
22d2c068,2026-05-01 21:51,17535.35,EUR,ACC_7705,ACC_4456
b8300b49,2026-05-01 21:51,29620.21,USD,ACC_4727,ACC_6535
471469dd,2026-05-01 21:51,12910.49,RUB,ACC_5506,ACC_6541
896f07d4,2026-05-01 21:51,36262.20,EUR,ACC_2941,ACC_1412
fb58bd92,2026-05-01 21:51,39885.83,USD,ACC_9444,ACC_9507
0e3009ac,2026-05-01 21:51,35031.60,RUB,ACC_8790,ACC_1853
61157f7c,2026-05-01 21:51,21937.34,USD,ACC_4177,ACC_7872
e93d3b7f,2026-05-01 21:51,30042.11,RUB,ACC_2655,ACC_8444
94b2b107,2026-05-01 21:51,40607.20,USD,ACC_2844,ACC_6800
33b5a8ba,2026-05-01 21:51,36649.96,RUB,ACC_9648,ACC_4496
329e0f12,2026-05-01 21:51,5475.61,USD,ACC_8036,ACC_3123
e7970a08,2026-05-01 21:51,26603.29,RUB,ACC_9377,ACC_1903
25aabee1,2026-05-01 21:51,2347.09,USD,ACC_5947,ACC_9231
3831f72b,2026-05-01 21:51,972.33,RUB,ACC_4467,ACC_3614
63477bb9,2026-05-01 21:51,49653.63,USD,ACC_1932,ACC_2996
68376938,2026-05-01 21:51,21333.13,RUB,ACC_8213,ACC_7425
11e39e86,2026-05-01 21:51,17237.02,USD,ACC_5837,ACC_3462
256443a0,2026-05-01 21:51,49472.79,EUR,ACC_7444,ACC_1899
409248fa,2026-05-01 21:51,39278.90,EUR,ACC_9953,ACC_5846
43197181,2026-05-01 21:51,16971.34,USD,ACC_6690,ACC_4016
2b943e6b,2026-05-01 21:51,27966.34,RUB,ACC_9472,ACC_6739
e800d068,2026-05-01 21:51,16477.27,USD,ACC_8380,ACC_4812
a4596040,2026-05-01 21:51,21688.37,RUB,ACC_6909,ACC_1549
4e31f130,2026-05-01 21:51,19760.34,USD,ACC_3349,ACC_1894
7ba27b63,2026-05-01 21:51,46542.39,USD,ACC_1473,ACC_7986
51b9de98,2026-05-01 21:51,631.68,EUR,ACC_3610,ACC_5329
8dddbae3,2026-05-01 21:51,19592.89,USD,ACC_5513,ACC_7274
b52ac94a,2026-05-01 21:51,1674.34,USD,ACC_6901,ACC_8304
90471383,2026-05-01 21:51,16158.06,USD,ACC_3171,ACC_8604
65df2595,2026-05-01 21:51,23610.35,EUR,ACC_4967,ACC_9411
bd6330ca,2026-05-01 21:51,12292.25,USD,ACC_9610,ACC_5480
79e56cf5,2026-05-01 21:51,30875.21,USD,ACC_8558,ACC_2399
6dc069e5,2026-05-01 21:51,48774.72,USD,ACC_7180,ACC_4640
219b8da8,2026-05-01 21:51,2880.79,RUB,ACC_1702,ACC_5987
17d33ac8,2026-05-01 21:51,10267.34,EUR,ACC_8200,ACC_1834
a468ccd3,2026-05-01 21:51,13863.38,RUB,ACC_4254,ACC_2101
d46610e4,2026-05-01 21:51,27010.75,EUR,ACC_6334,ACC_8522
046f8825,2026-05-01 21:51,37216.91,EUR,ACC_8889,ACC_2664
b283c328,2026-05-01 21:51,35413.43,EUR,ACC_3598,ACC_2908
d604b006,2026-05-01 21:51,29098.05,EUR,ACC_8608,ACC_9238
d23df36f,2026-05-01 21:51,19518.38,USD,ACC_7140,ACC_6162
7178a7bc,2026-05-01 21:51,35674.35,USD,ACC_9224,ACC_8977
02f9f45c,2026-05-01 21:51,19420.40,RUB,ACC_8771,ACC_9232
89a7f3df,2026-05-01 21:51,21048.47,USD,ACC_8278,ACC_7676
0645bd2f,2026-05-01 21:51,21665.16,EUR,ACC_1327,ACC_4496
5bceaf91,2026-05-01 21:51,31.07,EUR,ACC_3478,ACC_5013
5190147a,2026-05-01 21:51,4903.68,EUR,ACC_6657,ACC_2700
736aab99,2026-05-01 21:51,38407.05,USD,ACC_8027,ACC_2695
b73d4e44,2026-05-01 21:51,2134.68,EUR,ACC_3679,ACC_8993
99fd64bb,2026-05-01 21:51,1480.53,EUR,ACC_5173,ACC_1107
93ccaa95,2026-05-01 21:51,15720.16,EUR,ACC_2710,ACC_1445
579d8a46,2026-05-01 21:51,36303.01,EUR,ACC_1399,ACC_1907
9fbe9953,2026-05-01 21:51,26641.17,USD,ACC_4194,ACC_2881
06531307,2026-05-01 21:51,7636.65,USD,ACC_7234,ACC_7403
8a469920,2026-05-01 21:51,3866.16,USD,ACC_4079,ACC_9491
21c26f98,2026-05-01 21:51,28469.11,USD,ACC_8712,ACC_2562
f0ea0819,2026-05-01 21:51,14438.12,EUR,ACC_9578,ACC_8947
41486c5e,2026-05-01 21:51,20081.38,USD,ACC_3930,ACC_3911
ab578f81,2026-05-01 21:51,17218.90,RUB,ACC_3884,ACC_3674
8f5f7b3e,2026-05-01 21:51,17511.71,EUR,ACC_2276,ACC_6104
51ff223b,2026-05-01 21:51,40744.78,USD,ACC_2669,ACC_8816
36e8868b,2026-05-01 21:51,23864.67,USD,ACC_5868,ACC_2443
5865abad,2026-05-01 21:51,12832.51,USD,ACC_9423,ACC_6795
eae14eef,2026-05-01 21:51,6101.04,RUB,ACC_7031,ACC_2216
d61cde5f,2026-05-01 21:51,11243.37,EUR,ACC_3266,ACC_3489
586e30cd,2026-05-01 21:51,47729.71,USD,ACC_5964,ACC_9374
439f7955,2026-05-01 21:51,27358.33,RUB,ACC_6953,ACC_5104
b4404e97,2026-05-01 21:51,46008.62,RUB,ACC_5456,ACC_2250
3c479f48,2026-05-01 21:51,18381.57,USD,ACC_5546,ACC_6581
28931873,2026-05-01 21:51,18500.17,EUR,ACC_6894,ACC_3749
447b6a74,2026-05-01 21:51,11505.60,USD,ACC_7286,ACC_8989
ff238600,2026-05-01 21:51,10702.87,RUB,ACC_5149,ACC_8119
02068323,2026-05-01 21:51,26174.42,RUB,ACC_9435,ACC_1421
d229e70d,2026-05-01 21:51,36673.49,EUR,ACC_6618,ACC_6512
e0f8f137,2026-05-01 21:51,10525.36,EUR,ACC_2320,ACC_5080
1b438de9,2026-05-01 21:51,2936.49,USD,ACC_5200,ACC_9707
701907b6,2026-05-01 21:51,41172.70,EUR,ACC_8655,ACC_9449
543e453e,2026-05-01 21:51,43696.45,USD,ACC_4830,ACC_4374
7942b6e1,2026-05-01 21:51,15383.62,EUR,ACC_3357,ACC_2435
f73c3ac4,2026-05-01 21:51,48841.00,USD,ACC_4467,ACC_2530
7118e5cb,2026-05-01 21:51,26489.10,USD,ACC_1797,ACC_7265
7f10e1a6,2026-05-01 21:51,30998.42,RUB,ACC_2892,ACC_3160
ea8c6005,2026-05-01 21:51,12955.93,EUR,ACC_9203,ACC_2741
b97c8869,2026-05-01 21:51,27526.21,RUB,ACC_9092,ACC_2423
655f0cbd,2026-05-01 21:51,22566.48,RUB,ACC_9353,ACC_7080
f8c370d6,2026-05-01 21:51,36391.61,USD,ACC_4100,ACC_3999
514628a1,2026-05-01 21:51,9266.23,USD,ACC_6913,ACC_7050
311b3571,2026-05-01 21:51,23917.70,EUR,ACC_5344,ACC_8248
b45b7e81,2026-05-01 21:51,25499.56,RUB,ACC_6984,ACC_6597
7b79c8d9,2026-05-01 21:51,11387.47,EUR,ACC_7227,ACC_7539
3d3db6f4,2026-05-01 21:51,39753.45,RUB,ACC_3381,ACC_4522
3a4a24f5,2026-05-01 21:51,36527.18,EUR,ACC_4420,ACC_1662
6fc40296,2026-05-01 21:51,15669.44,RUB,ACC_6133,ACC_8203
820c7ab1,2026-05-01 21:51,19462.78,RUB,ACC_8165,ACC_7012
c059ffa8,2026-05-01 21:51,21558.93,EUR,ACC_2722,ACC_6229
ce55a5eb,2026-05-01 21:51,45154.10,USD,ACC_9526,ACC_7845
e6fe7210,2026-05-01 21:51,22012.52,EUR,ACC_3823,ACC_5444
17959328,2026-05-01 21:51,44646.21,USD,ACC_6899,ACC_3347
693e6fa3,2026-05-01 21:51,854.34,USD,ACC_1868,ACC_5511
2f679749,2026-05-01 21:51,26512.93,RUB,ACC_6985,ACC_9379
c3c45d42,2026-05-01 21:51,47660.23,EUR,ACC_2698,ACC_8644
28eed062,2026-05-01 21:51,18572.62,EUR,ACC_2114,ACC_2625
40cae52d,2026-05-01 21:51,45468.84,USD,ACC_3201,ACC_2643
2e7fe3b1,2026-05-01 21:51,39565.07,USD,ACC_6239,ACC_9367
4127f92e,2026-05-01 21:51,30106.00,RUB,ACC_7219,ACC_1836
9f8662ab,2026-05-01 21:51,7013.55,USD,ACC_2814,ACC_3816
149d93aa,2026-05-01 21:51,942.22,USD,ACC_7869,ACC_6001
114e9e14,2026-05-01 21:51,731.25,RUB,ACC_1137,ACC_6636
6d526f47,2026-05-01 21:51,6421.14,USD,ACC_3250,ACC_8276
62ce532c,2026-05-01 21:51,26130.05,RUB,ACC_9017,ACC_9461
56db1e7c,2026-05-01 21:51,16931.87,RUB,ACC_7026,ACC_7189
687e4f35,2026-05-01 21:51,8402.36,RUB,ACC_9707,ACC_9396
689b6031,2026-05-01 21:51,3338.69,USD,ACC_8692,ACC_2799
d06d8cce,2026-05-01 21:51,20450.25,EUR,ACC_7561,ACC_7219
bda3ed11,2026-05-01 21:51,35027.88,RUB,ACC_6923,ACC_7816
2a00c86c,2026-05-01 21:51,16860.57,USD,ACC_9444,ACC_2130
0da30996,2026-05-01 21:51,19013.43,USD,ACC_4315,ACC_3066
2f27e37f,2026-05-01 21:51,21160.05,USD,ACC_7473,ACC_3130
ae572b9b,2026-05-01 21:51,38093.40,USD,ACC_4347,ACC_1183
9473396d,2026-05-01 21:51,6943.88,USD,ACC_9597,ACC_4425
8a1bd536,2026-05-01 21:51,2878.66,RUB,ACC_2211,ACC_7658
79e7851a,2026-05-01 21:51,36267.90,RUB,ACC_5139,ACC_9170
1b77d6fb,2026-05-01 21:51,36511.68,RUB,ACC_2676,ACC_3387
215ffb18,2026-05-01 21:51,20733.21,USD,ACC_1499,ACC_5084
fe609b5e,2026-05-01 21:51,47699.72,RUB,ACC_9567,ACC_4688
bf04a7a4,2026-05-01 21:51,9612.85,USD,ACC_3730,ACC_6764
bc1d3cec,2026-05-01 21:51,13947.78,RUB,ACC_6993,ACC_7714
1bc9e0cc,2026-05-01 21:51,36808.02,USD,ACC_6224,ACC_8955
b6a7af50,2026-05-01 21:51,15904.17,USD,ACC_3435,ACC_5616
fed6797c,2026-05-01 21:51,16766.82,USD,ACC_6944,ACC_3992
a3671ae5,2026-05-01 21:51,10629.02,EUR,ACC_8331,ACC_4136
308dd1fc,2026-05-01 21:51,35844.36,USD,ACC_4044,ACC_8970
ce0b618f,2026-05-01 21:51,41063.64,USD,ACC_2685,ACC_8844
3cd09dd1,2026-05-01 21:51,8991.99,USD,ACC_5856,ACC_3676
73170b43,2026-05-01 21:51,29014.43,EUR,ACC_2613,ACC_8319
dda37be6,2026-05-01 21:51,12411.15,USD,ACC_4041,ACC_9464
8bc9c2c8,2026-05-01 21:51,49068.76,EUR,ACC_5747,ACC_5284
5908fb14,2026-05-01 21:51,36.30,USD,ACC_2036,ACC_5270
9fecc8af,2026-05-01 21:51,42176.72,RUB,ACC_7122,ACC_1425
9e53a66b,2026-05-01 21:51,15206.67,RUB,ACC_4244,ACC_4696
edc6e85e,2026-05-01 21:51,35028.05,USD,ACC_2134,ACC_8140
5f8f33b8,2026-05-01 21:51,36541.81,EUR,ACC_3166,ACC_8499
a429ae01,2026-05-01 21:51,19145.15,RUB,ACC_1976,ACC_8585
939e0db7,2026-05-01 21:51,6117.57,RUB,ACC_8048,ACC_7837
dbde30c1,2026-05-01 21:51,5766.09,USD,ACC_5320,ACC_9321
159c552b,2026-05-01 21:51,39521.87,EUR,ACC_6993,ACC_7870
ff4c76a4,2026-05-01 21:51,21835.98,EUR,ACC_4948,ACC_9582
b771ce40,2026-05-01 21:51,48066.31,RUB,ACC_3500,ACC_5534
92a0a6cb,2026-05-01 21:51,3083.60,EUR,ACC_5825,ACC_8645
241c35c5,2026-05-01 21:51,27932.78,RUB,ACC_6006,ACC_2346
87c88c5f,2026-05-01 21:51,20242.29,EUR,ACC_1778,ACC_3424
91e05065,2026-05-01 21:51,34414.37,EUR,ACC_6206,ACC_2255
e2bbccb9,2026-05-01 21:51,8202.31,USD,ACC_4956,ACC_5382
43ea5c70,2026-05-01 21:51,36504.47,EUR,ACC_9324,ACC_9840
958d4822,2026-05-01 21:51,33207.76,USD,ACC_4166,ACC_1886
f01f7c94,2026-05-01 21:51,31748.02,EUR,ACC_7116,ACC_4518
b33d52c1,2026-05-01 21:51,3432.10,EUR,ACC_5117,ACC_1355
37212a6c,2026-05-01 21:51,7737.13,EUR,ACC_1842,ACC_4068
2856d4cf,2026-05-01 21:51,30123.77,RUB,ACC_6881,ACC_9317
1e8d84dc,2026-05-01 21:51,10953.60,USD,ACC_2750,ACC_4125
6eb24866,2026-05-01 21:51,12040.91,USD,ACC_4993,ACC_8188
b98f87ea,2026-05-01 21:51,41442.46,RUB,ACC_7098,ACC_7517
be7fa0ea,2026-05-01 21:51,37810.51,RUB,ACC_5458,ACC_2818
e7c9dfa4,2026-05-01 21:51,38622.41,RUB,ACC_9925,ACC_9395
a0e857bb,2026-05-01 21:51,8786.14,EUR,ACC_5970,ACC_9759
2af0ddc9,2026-05-01 21:51,18076.81,USD,ACC_7299,ACC_6703
b79f5e64,2026-05-01 21:51,15790.62,RUB,ACC_5251,ACC_1854
d2a0b756,2026-05-01 21:51,43610.27,RUB,ACC_2867,ACC_3036
fe665589,2026-05-01 21:51,22894.92,EUR,ACC_5517,ACC_9984
a713e15b,2026-05-01 21:51,11298.28,USD,ACC_5822,ACC_4441
70669602,2026-05-01 21:51,33955.98,EUR,ACC_3618,ACC_7812
a61e8b44,2026-05-01 21:51,20901.30,RUB,ACC_9892,ACC_6506
371724e8,2026-05-01 21:51,38971.14,EUR,ACC_6700,ACC_1557
11ed65fa,2026-05-01 21:51,34372.12,RUB,ACC_7738,ACC_5761
f3fe2a10,2026-05-01 21:51,11397.17,EUR,ACC_3781,ACC_3281
7c47689c,2026-05-01 21:51,32286.01,EUR,ACC_4455,ACC_2249
a749d904,2026-05-01 21:51,42416.36,USD,ACC_6304,ACC_8342
9693c9fa,2026-05-01 21:51,16957.24,RUB,ACC_7986,ACC_5845
7212a6ea,2026-05-01 21:51,9553.53,USD,ACC_9976,ACC_1458
ddda9ad9,2026-05-01 21:51,38260.59,USD,ACC_3392,ACC_9014
697df872,2026-05-01 21:51,41133.66,RUB,ACC_2144,ACC_5411
08d8c758,2026-05-01 21:51,5348.67,RUB,ACC_6464,ACC_9382
7581aca8,2026-05-01 21:51,5012.08,EUR,ACC_7628,ACC_5598
8b8dfe11,2026-05-01 21:51,6732.19,RUB,ACC_6157,ACC_9716
bb34fcce,2026-05-01 21:51,1735.20,USD,ACC_5750,ACC_6332
064a50c3,2026-05-01 21:51,14590.11,USD,ACC_4856,ACC_6136
051d3d42,2026-05-01 21:51,41236.95,USD,ACC_7251,ACC_2493
65156989,2026-05-01 21:51,7195.63,EUR,ACC_8401,ACC_5385
f3267f58,2026-05-01 21:51,24745.82,EUR,ACC_4468,ACC_3984
da7b9d5c,2026-05-01 21:51,153.02,EUR,ACC_3608,ACC_4123
aee1edb8,2026-05-01 21:51,37522.18,EUR,ACC_6942,ACC_3968
835fa087,2026-05-01 21:51,30822.72,USD,ACC_8869,ACC_5571
b135e0b7,2026-05-01 21:51,21765.47,EUR,ACC_2998,ACC_5778
b7aa46d6,2026-05-01 21:51,20970.46,RUB,ACC_1480,ACC_8520
bf76703d,2026-05-01 21:51,47598.60,EUR,ACC_8601,ACC_8412
d3e18913,2026-05-01 21:51,47479.29,EUR,ACC_8158,ACC_1905
3465a542,2026-05-01 21:51,33210.26,USD,ACC_8614,ACC_5544
b5b174a1,2026-05-01 21:51,657.25,RUB,ACC_4050,ACC_1534
6382344a,2026-05-01 21:51,31096.92,EUR,ACC_9458,ACC_7897
cb455246,2026-05-01 21:51,26385.88,EUR,ACC_6463,ACC_8601
2d01f705,2026-05-01 21:51,28507.96,USD,ACC_1165,ACC_5874
ab0e4253,2026-05-01 21:51,38867.62,USD,ACC_6872,ACC_3431
a82ac80b,2026-05-01 21:51,49436.08,USD,ACC_3621,ACC_3696
38dc20d0,2026-05-01 21:51,2172.94,RUB,ACC_6515,ACC_2279
0573a77d,2026-05-01 21:51,35123.35,EUR,ACC_1799,ACC_4111
bfc5bb6b,2026-05-01 21:51,29574.54,EUR,ACC_6918,ACC_7330
623ba565,2026-05-01 21:51,32808.60,RUB,ACC_1177,ACC_4556
845df647,2026-05-01 21:51,11660.18,USD,ACC_4424,ACC_6744
689e7eed,2026-05-01 21:51,20394.75,EUR,ACC_6993,ACC_3634
13f17039,2026-05-01 21:51,35667.22,RUB,ACC_5636,ACC_4579
b7abe79e,2026-05-01 21:51,3695.02,EUR,ACC_7144,ACC_1163
50d0bb32,2026-05-01 21:51,10207.94,RUB,ACC_3106,ACC_9682
d177e440,2026-05-01 21:51,48393.46,USD,ACC_6952,ACC_5558
73a2b443,2026-05-01 21:51,8489.12,RUB,ACC_2746,ACC_4449
f3b34233,2026-05-01 21:51,31115.95,RUB,ACC_4754,ACC_9223
2bdcb680,2026-05-01 21:51,49675.55,USD,ACC_8469,ACC_6951
07c075c4,2026-05-01 21:51,37676.26,EUR,ACC_3338,ACC_3474
5994a3d6,2026-05-01 21:51,10417.55,USD,ACC_4265,ACC_8745
13751689,2026-05-01 21:51,35113.30,RUB,ACC_6893,ACC_4336
a5e15417,2026-05-01 21:51,35255.67,USD,ACC_2600,ACC_6147
c55ea73c,2026-05-01 21:51,38855.03,RUB,ACC_8677,ACC_6550
af9eb9fc,2026-05-01 21:51,41548.14,EUR,ACC_9247,ACC_2564
9bfa2fbc,2026-05-01 21:51,4910.06,USD,ACC_2271,ACC_3929
0eeb6207,2026-05-01 21:51,33284.62,EUR,ACC_1046,ACC_6745
b9448828,2026-05-01 21:51,33861.49,RUB,ACC_7570,ACC_6070
3c3def46,2026-05-01 21:51,10097.61,RUB,ACC_1674,ACC_2856
b47c514b,2026-05-01 21:51,22939.15,EUR,ACC_5822,ACC_6932
30aac0ed,2026-05-01 21:51,4778.07,USD,ACC_2794,ACC_4259
37479d74,2026-05-01 21:51,738.42,RUB,ACC_9717,ACC_5709
7f1e3c46,2026-05-01 21:51,28723.52,USD,ACC_6131,ACC_5727
6bc7e1bb,2026-05-01 21:51,29527.93,USD,ACC_5261,ACC_6379
49c7a835,2026-05-01 21:51,5243.73,EUR,ACC_9075,ACC_2255
e5ab0247,2026-05-01 21:51,20993.78,RUB,ACC_2680,ACC_2086
7d1e0117,2026-05-01 21:51,44418.21,RUB,ACC_8977,ACC_8473
e0295c0e,2026-05-01 21:51,5590.12,RUB,ACC_5209,ACC_3691
4a7265ac,2026-05-01 21:51,21503.20,USD,ACC_6328,ACC_6924
831bf95b,2026-05-01 21:51,26445.82,RUB,ACC_7509,ACC_7700
bfe58450,2026-05-01 21:51,31412.15,EUR,ACC_9371,ACC_3981
c4af0d96,2026-05-01 21:51,33385.73,EUR,ACC_7180,ACC_5659
4988c43d,2026-05-01 21:51,37870.12,RUB,ACC_9145,ACC_9993
046c972c,2026-05-01 21:51,40303.59,RUB,ACC_2181,ACC_1117
19f02940,2026-05-01 21:51,24640.75,EUR,ACC_7008,ACC_9955
0107833c,2026-05-01 21:51,17476.09,EUR,ACC_5871,ACC_4129
1256e945,2026-05-01 21:51,34019.85,USD,ACC_8458,ACC_4960
6f11561b,2026-05-01 21:51,46624.38,RUB,ACC_5613,ACC_1174
bbfe8b96,2026-05-01 21:51,46804.02,EUR,ACC_5148,ACC_8084
44a6fdc9,2026-05-01 21:51,24550.62,USD,ACC_2641,ACC_5877
d1bf0bfe,2026-05-01 21:51,17652.25,RUB,ACC_5298,ACC_7181
5756d0df,2026-05-01 21:51,20407.27,USD,ACC_9841,ACC_1391
6570ab31,2026-05-01 21:51,32112.17,EUR,ACC_5614,ACC_9308
0ac5cb04,2026-05-01 21:51,42039.11,USD,ACC_8744,ACC_7176
2d5d1089,2026-05-01 21:51,28798.17,RUB,ACC_3535,ACC_9072
8565ee1a,2026-05-01 21:51,47573.59,USD,ACC_5527,ACC_7839
0f3a4a5f,2026-05-01 21:51,24525.14,USD,ACC_6909,ACC_9290
fb69e5a5,2026-05-01 21:51,36097.65,RUB,ACC_1614,ACC_5997
6e5d783f,2026-05-01 21:51,24938.46,EUR,ACC_1125,ACC_3309
27b7a0ca,2026-05-01 21:51,25796.08,USD,ACC_1992,ACC_9985
46ea4522,2026-05-01 21:51,18633.50,EUR,ACC_9915,ACC_7310
4ac8979a,2026-05-01 21:51,33681.87,EUR,ACC_4058,ACC_1818
db9b2a4d,2026-05-01 21:51,6446.78,EUR,ACC_6796,ACC_1058
cbd0b138,2026-05-01 21:51,36076.03,USD,ACC_3160,ACC_4327
b3959669,2026-05-01 21:51,7587.35,RUB,ACC_1030,ACC_1183
af4c6b4a,2026-05-01 21:51,7916.39,RUB,ACC_7576,ACC_7484
96db28d6,2026-05-01 21:51,14424.72,EUR,ACC_6553,ACC_3307
2d0d0255,2026-05-01 21:51,31211.74,RUB,ACC_6950,ACC_7517
fd2b578d,2026-05-01 21:51,36094.12,EUR,ACC_3395,ACC_9229
4929b539,2026-05-01 21:51,15684.35,RUB,ACC_5966,ACC_9861
cd95b6db,2026-05-01 21:51,45442.55,USD,ACC_8180,ACC_5533
052ff766,2026-05-01 21:51,4414.88,USD,ACC_6306,ACC_8493
63b5164c,2026-05-01 21:51,25000.28,USD,ACC_1004,ACC_7937
2c368a42,2026-05-01 21:51,1772.75,RUB,ACC_8211,ACC_5111
a26db7f3,2026-05-01 21:51,2362.71,USD,ACC_2020,ACC_2139
b475c6f9,2026-05-01 21:51,1095.04,RUB,ACC_7426,ACC_2999
20d120df,2026-05-01 21:51,16978.07,EUR,ACC_2149,ACC_8811
f6790704,2026-05-01 21:51,23024.66,EUR,ACC_4474,ACC_1672
1f5b6e4d,2026-05-01 21:51,24371.93,RUB,ACC_9537,ACC_4704
a0e9a814,2026-05-01 21:51,37555.40,RUB,ACC_6061,ACC_6792
9951193d,2026-05-01 21:51,717.86,EUR,ACC_2696,ACC_6599
5d85de6d,2026-05-01 21:51,15656.63,USD,ACC_3996,ACC_7408
7ca73c2c,2026-05-01 21:51,23984.63,EUR,ACC_1189,ACC_3216
2377c989,2026-05-01 21:51,21090.92,RUB,ACC_7071,ACC_1182
19316004,2026-05-01 21:51,47568.14,RUB,ACC_2556,ACC_5653
2c10f198,2026-05-01 21:51,1012.90,RUB,ACC_7522,ACC_4717
d529b560,2026-05-01 21:51,37223.74,EUR,ACC_1211,ACC_2801
b4c5ee89,2026-05-01 21:51,6764.29,USD,ACC_8304,ACC_7787
b02f092e,2026-05-01 21:51,14738.23,EUR,ACC_2763,ACC_1283
ccf120df,2026-05-01 21:51,32412.39,RUB,ACC_9652,ACC_8466
08cf983a,2026-05-01 21:51,16917.18,RUB,ACC_2405,ACC_1337
1ad3440b,2026-05-01 21:51,44806.38,EUR,ACC_8754,ACC_5212
605b3635,2026-05-01 21:51,34392.08,RUB,ACC_3846,ACC_7224
958bb53c,2026-05-01 21:51,28142.44,RUB,ACC_9488,ACC_1586
23d0c3d1,2026-05-01 21:51,26270.52,RUB,ACC_6714,ACC_5256
8fadad76,2026-05-01 21:51,478.67,EUR,ACC_1254,ACC_4022
f822ed38,2026-05-01 21:51,26941.22,USD,ACC_4098,ACC_3652
7244766a,2026-05-01 21:51,20426.08,EUR,ACC_7574,ACC_4749
a51bebaf,2026-05-01 21:51,23814.53,USD,ACC_8464,ACC_1234
065cb4f5,2026-05-01 21:51,2774.06,EUR,ACC_3482,ACC_4909
0cd800e4,2026-05-01 21:51,24541.02,EUR,ACC_9096,ACC_9676
c7b138c3,2026-05-01 21:51,14934.21,RUB,ACC_7755,ACC_5955
ead86a61,2026-05-01 21:51,45134.42,USD,ACC_6600,ACC_6375
9bf629b0,2026-05-01 21:51,4339.79,RUB,ACC_5026,ACC_7614
eda93e99,2026-05-01 21:51,32407.59,RUB,ACC_5156,ACC_5365
c64b1d04,2026-05-01 21:51,7331.57,EUR,ACC_5762,ACC_4986
5088b8d0,2026-05-01 21:51,49969.73,RUB,ACC_1619,ACC_9254
4f3cf981,2026-05-01 21:51,24858.16,RUB,ACC_2302,ACC_1236
dfe92171,2026-05-01 21:51,6834.42,EUR,ACC_7671,ACC_2784
6bb5e53f,2026-05-01 21:51,32747.21,RUB,ACC_3960,ACC_5212
02e77c8d,2026-05-01 21:51,41068.42,EUR,ACC_4063,ACC_8311
1d1a54fd,2026-05-01 21:51,38168.39,RUB,ACC_1869,ACC_5683
66c6c1af,2026-05-01 21:51,32797.06,USD,ACC_7176,ACC_1003
499eefa1,2026-05-01 21:51,44006.29,RUB,ACC_7260,ACC_5104
545553e7,2026-05-01 21:51,34381.11,USD,ACC_6157,ACC_2520
b2cd3fac,2026-05-01 21:51,22377.36,USD,ACC_5803,ACC_8670
053d1e2b,2026-05-01 21:51,21939.76,RUB,ACC_5196,ACC_7153
6d0f96bc,2026-05-01 21:51,37119.98,RUB,ACC_8991,ACC_3828
ad153079,2026-05-01 21:51,29868.72,USD,ACC_9235,ACC_4697
fd9042f5,2026-05-01 21:51,14045.87,EUR,ACC_5882,ACC_4332
6a4e63b7,2026-05-01 21:51,43913.40,RUB,ACC_1017,ACC_9990
0dd00276,2026-05-01 21:51,13741.37,RUB,ACC_5182,ACC_8300
2134270f,2026-05-01 21:51,6729.51,USD,ACC_9396,ACC_7965
bc8b7a58,2026-05-01 21:51,14097.72,EUR,ACC_3680,ACC_8297
7324a2d2,2026-05-01 21:51,44206.61,EUR,ACC_6721,ACC_3311
5ab8211b,2026-05-01 21:51,21580.11,USD,ACC_8117,ACC_6991
1e25415c,2026-05-01 21:51,42886.56,EUR,ACC_9567,ACC_7647
a63feb40,2026-05-01 21:51,31171.37,RUB,ACC_6335,ACC_2419
c25eeae6,2026-05-01 21:51,6477.81,EUR,ACC_8133,ACC_2546
504617bb,2026-05-01 21:51,25731.54,EUR,ACC_4456,ACC_7862
ca89e98e,2026-05-01 21:51,39960.58,EUR,ACC_6727,ACC_1920
2686df67,2026-05-01 21:51,17695.65,RUB,ACC_7271,ACC_9713
862d523c,2026-05-01 21:51,14675.81,RUB,ACC_8123,ACC_8746
e7693443,2026-05-01 21:51,12008.09,USD,ACC_3881,ACC_8359
f6c9a059,2026-05-01 21:51,40073.82,USD,ACC_6668,ACC_9974
7b060439,2026-05-01 21:51,7871.91,RUB,ACC_6313,ACC_8716
4b194108,2026-05-01 21:51,7654.88,EUR,ACC_2140,ACC_2816
63ba4939,2026-05-01 21:51,42055.35,EUR,ACC_3979,ACC_2468
a66197b3,2026-05-01 21:51,737.45,EUR,ACC_1481,ACC_8667
c474ffd5,2026-05-01 21:51,34055.89,USD,ACC_8925,ACC_4041
58917a3f,2026-05-01 21:51,16535.48,USD,ACC_1399,ACC_1636
2b0bb72e,2026-05-01 21:51,45754.12,USD,ACC_8429,ACC_3569
9a6c04f1,2026-05-01 21:51,27720.97,RUB,ACC_9547,ACC_1493
f276044f,2026-05-01 21:51,40331.56,EUR,ACC_3918,ACC_8709
7dfb1dec,2026-05-01 21:51,8132.50,USD,ACC_5059,ACC_8627
0160f7b6,2026-05-01 21:51,7780.34,EUR,ACC_6006,ACC_9551
c2de5a82,2026-05-01 21:51,30709.81,USD,ACC_9810,ACC_2982
07e90e5a,2026-05-01 21:51,34732.87,EUR,ACC_4161,ACC_1262
02e28e7c,2026-05-01 21:51,17342.96,USD,ACC_2518,ACC_8846
d1591fc3,2026-05-01 21:51,23514.66,RUB,ACC_1893,ACC_4853
e9a6927c,2026-05-01 21:51,32421.50,USD,ACC_7274,ACC_8966
